INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch CLANG as the compiler.
   Compiling ../../../../../../../HLS-Verilog/Weight_Loader-Stager/Weight_stager.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.cpp in debug mode
   Generating csim.exe
Cycle    Start  Reset  | CtrlAddr   | CtrlDin    CtrlDout   Rd       Wr       CE       RstN     | DbgState         MemReq   DMA_Addr   DbgDone  Seen   IRQ        IRQFlag    IRQData    | MemCtrl    MemIRQ     MemIRQEn   | wl{WLrdy WLstrt WLSel Layer Head Tile} err=Err dma_req=DMAReq dma_done=DMADone dma_addr=DMAAddr
697      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
698      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
699      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
700      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
701      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
702      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
703      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
704      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
705      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
706      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
707      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
708      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
709      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
710      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
711      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
712      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
713      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
714      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
715      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
716      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
717      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
718      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
719      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
720      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
721      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
722      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
723      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
724      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
725      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
726      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
727      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
728      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
729      0      1      | 8          | 0          0          -        -        -        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
730      0      1      | 8          | 0          0          1        -        1        1        | S_LN_2           -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
731      0      1      | 8          | 0          0          -        -        -        1        | S_RQ4            -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
732      0      1      | 8          | 0          0          1        -        1        1        | S_RQ4            -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
733      0      1      | 8          | 0          0          -        -        -        1        | S_RQ4            -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
734      0      1      | 8          | 0          0          1        -        1        1        | S_RQ4            -        0x80002800 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x80002800 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:DONE   -  0x50001800 -  3:DONE   -  0x50001C00 - 
